id,latitude,longitude,name,type,color
1104,43.099258,-76.181641,Hospice of Central New York Hospice&Palliative Care Associates,HSPC,B186FF
1105,42.328117,-79.572411,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC",NH,A887B8
1106,43.104618,-77.577599,Jewish Home of Rochester,NH,A887B8
1107,40.832577,-73.903114,Mental Health Clinic,HOSP-EC,C30B95
1108,43.269108,-77.696175,Lifetime Medical Health Group,DTC-EC,7E7D72
1109,42.90863,-78.866753,Downtown Alcoholism Clinic,HOSP-EC,C30B95
1110,40.74432,-73.974632,Lower Manhattan Dialysis Center Inc,DTC,F18FFD
1111,43.04533,-76.139816,Hutchings Psychiatric Center,HOSP-EC,C30B95
1112,42.40509,-76.48777,Hospicare and Palliative Care Services,HSPC,B186FF
1113,40.711975,-73.944008,Woodhull Williamsburg Adult Health Center,HOSP-EC,C30B95
1114,41.046043,-74.005409,Nyack Hospital,LTHHCP,9BAC72
1115,40.912102,-73.121696,Long Island State Veterans Home,NH,A887B8
1116,40.7731994,-73.5636963,North Shore Home Care LTHHCP,LTHHCP,9BAC72
1117,43.14901,-77.636139,Unity Living Center,NH,A887B8
1118,40.576097,-73.985646,Ida G Israel Community Health Center,HOSP-EC,C30B95
1119,40.759628,-73.693459,Parker Jewish Institute for Health Care & Rehabilitation,LTHHCP,9BAC72
1120,40.8566288,-73.4035755,Huntington Artificial Kidney Center,DTC-EC,7E7D72
1121,40.847294,-73.844658,Calvary Hospital,CHHA,348588
1122,43.557465,-73.657295,Bolton Health Center,DTC-EC,7E7D72
1123,40.599018,-73.751686,Beach Gardens Rehab and Nursing Center,NH,A887B8
1124,42.839748,-78.772827,Planned Parenthood of Central and Western New York,DTC-EC,7E7D72
1125,43.083752,-77.581985,"United Cerebral Palsy Association of the Rochester Area, Inc",DTC,F18FFD
1126,41.389069,-74.318451,"Elant at Goshen, Inc.",NH,A887B8
1127,40.736973,-73.997025,FMS-Southern Manhattan Dialysis Center,DTC,F18FFD
1128,42.54744,-75.248413,Bassett Healthcare Morris,HOSP-EC,C30B95
1129,42.097408,-79.239922,The Chautauqua Center of Jamestown,DTC-EC,7E7D72
1130,42.077347,-78.444183,Homecare and Hospice,HSPC,B186FF
1131,40.867664,-73.2202,St Catherine of Siena Nursing and Rehabilitation Care Center,NH,A887B8
1132,40.772404,-72.933739,Bellhaven Center for Rehabilitation and Nursing Care,NH,A887B8
1133,41.926929,-74.882904,Roscoe Health Center,,B0A150
1134,40.706543,-74.005569,HHC Health and Home Care,LTHHCP,9BAC72
1135,40.872643,-73.171196,Smithtown Center for Rehabilitation & Nursing Care,NH,A887B8
1136,40.92923,-72.679947,Quannacut Outpatient Services,HOSP-EC,C30B95
1137,40.869362,-73.82605,Bay Plaza Primary Care Center,HOSP-EC,C30B95
1138,43.19281,-77.584511,The Womens Center,HOSP-EC,C30B95
1139,43.000835,-78.193619,Planned Parenthood of Central and Western New York,DTC-EC,7E7D72
1140,42.100151,-76.827057,Health Center for Women,HOSP-EC,C30B95
1141,40.737877,-73.978661,New York University Dental Center,DTC,F18FFD
1142,42.956268,-78.68856,"Harris Hill Nursing Facility, LLC",NH,A887B8
1143,41.059147,-73.794945,Greenburgh Alcoholism Ext Clinic,HOSP-EC,C30B95
1144,42.891239,-75.637856,Family Health Centers of Comm Mem Hosp,,B0A150
1145,42.930893,-75.380669,Family Health Centers of Comm Mem Hosp,,B0A150
1146,40.785221,-73.709167,Irving Goldman Family Care Center,HOSP-EC,C30B95
1147,42.901783,-76.846703,Taylor-Brown Health Center,HOSP-EC,C30B95
1148,41.448524,-74.416115,Middletown Community Health Center,DTC-EC,7E7D72
1149,40.586643,-74.086708,Sanford R Nalitt Inst for Cancer,HOSP-EC,C30B95
1150,43.201027,-77.497665,Visiting Nurse Hospice and Palliative Care,HSPC,B186FF
1151,40.581226,-74.131569,Staten Island University Hospital University Hospice,HSPC,B186FF
1152,42.43655,-76.510513,Visiting Nurse Service of Ithaca & Tompkins County Inc,CHHA,348588
1153,41.23604,-73.91731,Bethel Nursing Home Co Inc,LTHHCP,9BAC72
1154,43.976223,-75.915482,"North Country Family Health Center, Inc.",DTC,F18FFD
1155,43.170425,-77.627304,Brown Square Health Center,DTC-EC,7E7D72
1156,40.719131,-73.305229,Planned Parenthood Hudson Peconic - West Islip,DTC-EC,7E7D72
1157,42.94146,-74.194885,Alcoholism Rehabilitation,HOSP-EC,C30B95
1158,42.43655,-76.510513,Visiting Nurse Service of Ithaca & Tompkins County Inc,LTHHCP,9BAC72
1159,44.601826,-75.150688,St Lawrence Co Public Health Dept,DTC,F18FFD
1160,41.024117,-73.7631,VNS Westchester,CHHA,348588
1161,42.227245,-76.33725,Candor Family Care Center,HOSP-EC,C30B95
1162,42.574554,-76.216957,Franziska Racker Centers,DTC-EC,7E7D72
1163,43.070301,-75.344276,Hospice and Palliative Care Inc,HSPC,B186FF
1164,41.084377,-73.861809,Open Door Family Medical Center-Sleepy Hollow,DTC-EC,7E7D72
1165,43.093097,-76.070333,HCR / HCR Home Care,LTHHCP,9BAC72
1166,42.850861,-74.996864,Bassett Healthcare Richfield Springs,HOSP-EC,C30B95
1167,43.974274,-75.9132,"Planned Parenthood of the North Country, New York, Inc. - Watertown",DTC,F18FFD
1168,44.685066,-73.449348,HCR / HCR Home Care,LTHHCP,9BAC72
1169,43.30069,-73.585999,HCR / HCR Home Care,LTHHCP,9BAC72
1170,40.780437,-73.034721,Planned Parenthood Hudson Peconic - Patchogue,DTC-EC,7E7D72
1171,40.919685,-72.655037,Planned Parenthood Hudson Peconic - Riverhead,DTC-EC,7E7D72
1172,40.704983,-73.784019,FMS-South Queens Dialysis Center,DTC-EC,7E7D72
1173,42.811157,-73.940247,Ellis Hospital Mental Health Clinic,HOSP-EC,C30B95
1174,42.10326,-75.998024,Lourdes Vestal,HOSP-EC,C30B95
1175,42.940311,-78.754158,"Aspire of Western New York, Inc.",DTC-EC,7E7D72
1176,42.184658,-77.14283,CareFirst / Southern Tier Hospice and Palliative Care / Southern Tier Hospice,HSPC,B186FF
1177,40.933105,-73.898598,Yonkers District Office,DTC-EC,7E7D72
1178,41.028988,-73.766464,White Plains District Office,DTC-EC,7E7D72
1179,42.732361,-73.671814,DCI-Rubin Dialysis Centers,DTC-EC,7E7D72
1180,40.73819,-73.643799,Winthrop University Hospital,LTHHCP,9BAC72
1181,41.796227,-74.710045,Sullivan County Public Health Services,LTHHCP,9BAC72
1182,43.985638,-75.918922,Jefferson County Public Health Service,DTC,F18FFD
1183,43.0975,-77.616798,HCR / HCR Home Care,LTHHCP,9BAC72
1184,41.282028,-73.84977,Field Home-Holy Comforter,NH,A887B8
1185,40.845509,-73.893288,Fordham-Tremont Comm Mental Health Center,HOSP-EC,C30B95
1186,40.856369,-73.899307,Fordham-Tremont Comm Mental Health Center,HOSP-EC,C30B95
1187,43.061638,-77.467323,Lifetime Health Medical Group,DTC,F18FFD
1188,40.758907,-73.700081,Long Island Jewish Medical Center Home Care Department,CHHA,348588
1189,42.078373,-74.99337,Downsville Health Center,,B0A150
1190,41.521412,-73.972733,"Elant at Fishkill, Inc.",LTHHCP,9BAC72
1191,43.955456,-75.894295,Hospice of Jefferson County Inc,HSPC,B186FF
1192,40.593563,-73.790459,Joseph P Addabbo-Family Health Center,DTC,F18FFD
1193,42.959305,-78.878807,Northern Erie Clinical Services,HOSP-EC,C30B95
1194,40.83857,-73.943787,Fort Washington Houses,HOSP-EC,C30B95
1195,42.85918,-78.763489,Union Occupational Health Center,DTC,F18FFD
1196,43.226799,-76.769073,Wolcott Medical Center,HOSP-EC,C30B95
1197,40.842339,-73.926102,Samaritan Health Service University,DTC-EC,7E7D72
1198,40.695091,-73.976257,Cumberland Diagnostic & Treatment Center,DTC,F18FFD
1199,40.8099303,-73.9489783,Citicare Inc,DTC,F18FFD
1200,40.8234383,-73.4739349,Cold Spring Hills Home Care,LTHHCP,9BAC72
1201,44.589157,-75.177544,Community Health Center of the North Country,DTC,F18FFD
1202,40.824318,-73.221146,Phoenix Houses of Long Island Inc,DTC-EC,7E7D72
1203,40.765911,-73.017731,Brookhaven Memorial Hospital Center,LTHHCP,9BAC72
1204,43.966801,-75.912468,Northern New York Cerebral Palsy Association,DTC,F18FFD
1205,42.484875,-79.331635,Brooks Memorial Hospital,HOSP-EC,C30B95
1206,40.932888,-73.89872,Yonkers Community Health Center,DTC-EC,7E7D72
1207,41.328899,-73.656799,Salem Hills Rehabilitation and Nursing Center,NH,A887B8
1208,42.732899,-78.842102,Lifetime Health Medical Group,DTC-EC,7E7D72
1209,42.383835,-75.196701,A.O. Primary Care Center,HOSP-EC,C30B95
1210,42.559372,-79.126991,TLC Health Network-Lake Shore Hospital,LTHHCP,9BAC72
1211,42.949883,-78.888382,Northwest Buffalo Community Health Care Center,DTC,F18FFD
1212,43.306038,-73.654068,The Health Center On Broad Street,DTC-EC,7E7D72
1213,41.650913,-73.93338,Mid-Hudson Valley Division of Westchester Medical Center Certified Home Health Services,CHHA,348588
1214,43.48542,-75.33115,Boonville Medical Office,HOSP-EC,C30B95
1215,40.933643,-72.674278,Peconic Bay Skilled Nursing Facility,NH,A887B8
1216,41.936371,-74.026871,"Kingston Ambulatory Surgical Center, LLC",DTC,F18FFD
1217,41.697304,-73.937332,"Health Quest Home Care, Inc. (Certified)",CHHA,348588
1218,40.9887177,-73.6493699,Kindred at Home,CHHA,348588
1219,40.733765,-73.591286,Garden City Surgi Center,DTC,F18FFD
1220,43.099213,-75.224884,Oneida County Health Department,DTC,F18FFD
1221,40.724743,-73.241882,Southside Hospital,HOSP-EC,C30B95
1222,40.747776,-73.988197,VNS of New York Hospice Care,HSPC,B186FF
1223,41.107639,-73.859665,Phelps Hospice,HSPC,B186FF
1224,41.144116,-73.860401,Phelps Psychiatric Clinic,HOSP-EC,C30B95
1225,42.629398,-73.766197,Center for Disability Services,DTC-EC,7E7D72
1226,40.776691,-73.525688,"Family Care Certified Services, a Division of Tri-Borough Certified Health Systems of NY",CHHA,348588
1227,40.819054,-73.456276,White Oaks Rehabilitation and Nursing Center,NH,A887B8
1228,41.020613,-73.72924,Hospice of Westchester,HSPC,B186FF
1229,40.688648,-73.785675,Primary Care Clinic,HOSP-EC,C30B95
1230,41.145039,-73.990059,United Hospice of Rockland,HSPC,B186FF
1231,40.625046,-73.963158,Brooklyn Eye Surgery Center,DTC,F18FFD
1232,40.76651,-73.002319,South Brookhaven Health Center West,HOSP-EC,C30B95
1233,43.111469,-77.592453,"Westfall Surgery Center, LLP",DTC,F18FFD
1234,40.678101,-73.945732,FMS-Nephro-Care,DTC-EC,7E7D72
1235,40.858292,-73.855171,Ambulatory Surgery Center of Greater New York,DTC,F18FFD
1236,40.772251,-73.980164,JGB Rehabilitation Corp,DTC,F18FFD
1237,42.346268,-77.660423,Elderwood at Hornell,NH,A887B8
1238,42.474251,-75.062065,Catskill Area Hospice and Palliative Care  Inc,HSPC,B186FF
1239,42.484352,-79.352829,"Absolut Center for Nursing and Rehabilitation at Dunkirk, LLC",NH,A887B8
1240,42.658882,-78.895767,"Absolut Center for Nursing and Rehabilitation at Eden, LLC",NH,A887B8
1241,40.654888,-73.610298,South Nassau Communities Hospital,CHHA,348588
1242,42.457203,-75.060249,At Home Care Inc,CHHA,348588
1243,41.367916,-74.682487,St. Josephs Place,NH,A887B8
1244,40.969849,-73.806931,Jansen Hospice and Palliative Care,HSPC,B186FF
1245,43.046608,-76.136635,Adolescent Drug & Alcohol Abuse Prg,HOSP-EC,C30B95
1246,42.643394,-73.698532,Rosewood Rehabilitation and Nursing Center,NH,A887B8
1247,41.434199,-73.573804,UCP Association of Putnam & Southern Dutchess Cos Inc,DTC,F18FFD
1248,42.949535,-78.741997,Amedisys Home Health Care,CHHA,348588
1249,42.949532,-76.543671,Hospice of the Finger Lakes,HSPC,B186FF
1250,43.550278,-73.397011,Whitehall Health Center,HOSP-EC,C30B95
1251,41.956425,-73.994164,Always There Family Home Health Services,CHHA,348588
1252,40.781944,-72.972282,"Brookhaven Health Care Facility, LLC",NH,A887B8
1253,40.604679,-73.753639,Psychiatric Day Treatment Clinic,HOSP-EC,C30B95
1254,40.792492,-73.971588,Amsterdam Center,DTC-EC,7E7D72
1255,41.501583,-74.049225,Hospice of Orange & Sullivan Counties Inc,HSPC,B186FF
1256,42.89001,-78.86916,McAuley-Seton Home Care Corporation,CHHA,348588
1257,40.854454,-73.910202,Women's Health & Birthing Pavilion,DTC-EC,7E7D72
1258,40.701995,-73.804893,Medisys Family Care Center,HOSP-EC,C30B95
1259,44.705425,-73.511009,"Hospice of the North Country, Inc",HSPC,B186FF
1260,41.510201,-74.086716,Willcare,CHHA,348588
1261,40.601067,-73.756523,"New Surfside Nursing Home, LLC",NH,A887B8
1262,43.973618,-75.937514,"Samaritan Home Health, Inc.",CHHA,348588
1263,40.9890761,-73.6493726,Kindred at Home,CHHA,348588
1264,44.346039,-74.140778,"High Peaks Hospice and Palliative Care, Inc.",HSPC,B186FF
1265,42.904167,-77.295052,Clifton Addiction Recovery Program,HOSP-EC,C30B95
1266,40.872475,-73.912773,New York Presbyterian Hospital - Allen Hospital,HOSP,FACB1E
1267,40.769531,-73.966255,Center for Specialty Care Inc,DTC,F18FFD
1268,40.676517,-73.89698,Rogosin Institute - Nephrology Foundation of Brooklyn East,DTC-EC,7E7D72
1269,40.7995,-73.479301,"Hospice Care of Long Island,Queens South Shore",HSPC,B186FF
1270,40.766811,-73.541031,Nassau Day Training Program,HOSP-EC,C30B95
1271,40.969028,-73.878693,Elizabeth Seton Pediatric Center,NH,A887B8
1272,44.670826,-74.986778,"Health Services of Northern New York, Inc.",CHHA,348588
1273,40.840729,-73.885582,Fordham-Tremont Comm Mntl Health Center,HOSP-EC,C30B95
1274,40.828209,-73.299896,Gurwin Jewish Nursing and Rehabilitation Center,NH,A887B8
1275,43.0975,-77.616798,HCR / HCR Home Care,CHHA,348588
1276,42.472073,-76.538101,Ithaca Dialysis Center,DTC,F18FFD
1277,40.880962,-73.908524,Manhattanville Health Care Center,NH,A887B8
1278,40.865959,-73.926247,Broadway Clinic,HOSP-EC,C30B95
1279,42.772724,-73.725082,Eddy Village Green,NH,A887B8
1280,43.359562,-73.701469,Warren County Health Services,LTHHCP,9BAC72
1281,43.000877,-78.729836,"Millard Fillmore Surgery Center, LLC",DTC,F18FFD
1282,40.715271,-73.773468,Hillside Manor Long Term Home Health Care Program,LTHHCP,9BAC72
1283,44.845558,-74.290764,Franklin County Public Health Services,LTHHCP,9BAC72
1284,40.595349,-73.940935,Personal Touch Home Aides of New York Inc,CHHA,348588
1285,40.676289,-73.898109,Bushwick Center for Rehabilitation and Health Care,NH,A887B8
1286,40.681648,-73.792503,J-Cap Inc Thomas & Marie White Health Center,DTC,F18FFD
1287,40.706333,-74.012939,"MJHS Hospice and Palliative Care, Inc.",HSPC,B186FF
1288,44.634705,-75.078583,Hospice and Palliative Care of St Lawrence Valley,HSPC,B186FF
1289,42.640671,-74.324509,Center for Disability Services,DTC-EC,7E7D72
1290,40.681789,-73.685814,North Shore-LIJ Orzac Center for Rehabilitation,NH,A887B8
1291,41.716999,-73.92421,Central New York Eye Center,DTC,F18FFD
1292,40.767159,-73.424843,Melville Surgery Center,DTC,F18FFD
1293,40.870541,-73.915092,Isabella Home Care,LTHHCP,9BAC72
1294,42.551441,-77.686127,Mental Health Clinic,HOSP-EC,C30B95
1295,40.593884,-74.135338,Continuing Treatment Program,HOSP-EC,C30B95
1296,40.630653,-73.973465,Hearst Childrens Center,DTC-EC,7E7D72
1297,43.23838,-78.193878,Arnold Gregory Ambulatory Services,,B0A150
1298,42.100887,-79.255348,"NYSARC, Inc",DTC,F18FFD
1299,42.105007,-79.225075,Resource Center Dental Office,DTC-EC,7E7D72
1300,40.77924,-73.702888,Northwell Health Stern Family Center for Rehabilitation,NH,A887B8
1301,43.188568,-77.694328,Long Pond Medical & Rehab Group,HOSP-EC,C30B95
1302,41.452942,-74.353233,FMS-Middletown Dialysis Center,DTC-EC,7E7D72
1303,42.829273,-73.897346,Pathways Nursing and Rehabilitation Center,NH,A887B8
1304,40.882526,-73.326134,"Visiting Nurse Service and Hospice of Suffolk, Inc",HSPC,B186FF
1305,40.638084,-73.928993,"Family Care Certified Services, a Division of Tri-Borough Certified Health Systems of New York",CHHA,348588
1306,42.704185,-75.200809,Bassett Healthcare Edmeston,HOSP-EC,C30B95
1307,42.546238,-75.527237,Bassett Healthcare Norwich,HOSP-EC,C30B95
1308,42.687377,-74.480369,Bassett Healthcare Cobleskill,HOSP-EC,C30B95
1309,43.02787,-74.980324,Bassett Healthcare Herkimer,HOSP-EC,C30B95
1310,42.175606,-75.12513,Bassett Healthcare Walton,HOSP-EC,C30B95
1311,43.115276,-77.596512,Sleep Disorder Center,HOSP-EC,C30B95
1312,43.209152,-77.629745,Unity Family Medicine at St. Bernards,HOSP-EC,C30B95
1313,42.99902,-74.686768,St Johnsville Rehabilitation and Nursing Center,NH,A887B8
1314,41.886917,-73.922583,Rhinebeck Health Center,DTC-EC,7E7D72
1315,40.847984,-73.250015,North Shore Surgi-Center,DTC,F18FFD
1316,43.195478,-77.589542,East Ridge Family Medicine,HOSP-EC,C30B95
1317,40.865116,-72.934898,Just Kids Diagnostic and Treatment Center Inc,DTC,F18FFD
1318,40.854454,-73.910202,Morris Heights Counseling Center,DTC-EC,7E7D72
1319,40.625282,-73.927483,Brook Plaza Ambulatory Surgical Center Inc,DTC,F18FFD
1320,42.269238,-74.91555,Bassett Healthcare Delhi,HOSP-EC,C30B95
1321,40.743279,-73.63768,Day-OP Center of Long Island Inc,DTC,F18FFD
1322,41.177589,-73.868782,Dominican Sisters Family Health Services Inc,LTHHCP,9BAC72
1323,40.830783,-73.910518,Continuing Treatment Program II,HOSP-EC,C30B95
1324,40.758976,-73.912224,"New York Surgery Center Queens, LLC",DTC,F18FFD
1325,42.805138,-73.917587,Ellis Residential & Rehabilitation Center,NH,A887B8
1326,40.76025,-73.916771,The Mackool Eye Institute LLC,DTC,F18FFD
1327,42.372952,-77.278656,Ira Davenport Memorial Hospital SNF/HRF,NH,A887B8
1328,43.450394,-76.490829,Oswego County Hospice,HSPC,B186FF
1329,40.779846,-73.252518,Long Island Ambulatory Surgery Center,DTC,F18FFD
1330,40.765446,-73.952377,HSS Sports Performance Center,HOSP-EC,C30B95
1331,43.121719,-76.162109,St Josephs Hospital Health Center-Asc,HOSP-EC,C30B95
1332,43.149521,-77.599014,Trillium Health,DTC,F18FFD
1333,43.201027,-77.497665,Visiting Nurse Service of Rochester and Monroe County Inc,LTHHCP,9BAC72
1334,40.758907,-73.700081,Early Childhood Intervention Program,HOSP-EC,C30B95
1335,42.928459,-78.784119,Buffalo Ambulatory Surgery Center,DTC,F18FFD
1336,43.451683,-73.36338,The Orchard Nursing and Rehabilitation Centre,NH,A887B8
1337,40.82571,-73.116646,Phoenix Houses of Long Island,DTC,F18FFD
1338,41.50412,-73.969795,Beacon Community Health Center,DTC-EC,7E7D72
1339,43.191257,-77.701546,Daisy Marquis Jones Radiation Onocology Center,HOSP-EC,C30B95
1340,43.079441,-75.21138,UCP & Handicapped Persons of Utica,DTC-EC,7E7D72
1341,41.108444,-73.797737,Morningside Nursing and Rehabilitation Center,ADHCP,348D04
1342,40.772251,-73.980164,JGB Health Facilities Corporation,ADHCP,348D04
1343,40.912613,-73.779205,The Wartburg Home,LTHHCP,9BAC72
1344,43.795677,-75.498146,Lewis County General Hospital Hospice,HSPC,B186FF
1345,43.148727,-77.637237,Park Ridge at Home,LTHHCP,9BAC72
1346,40.741543,-73.995216,VillageCare AIDS ADHCP,ADHCP,348D04
1347,40.929001,-73.899277,FMS-Southern Westchester Dialysis Center,DTC-EC,7E7D72
1348,42.893864,-78.875824,Willcare,CHHA,348588
1349,41.444366,-74.393776,Horton Family Prog for Alcoholism,HOSP-EC,C30B95
1350,40.924877,-73.853058,Cross County Shopping Mall Ext Clinic,HOSP-EC,C30B95
1351,42.691059,-78.337646,North Java Medical Center,HOSP-EC,C30B95
1352,40.61515,-74.023781,Hamilton Park Nursing and Rehabilitation Center,NH,A887B8
1353,42.901783,-76.846703,Huntington Living Center,NH,A887B8
1354,43.150597,-77.63446,Unity OB/GYN at West Main,HOSP-EC,C30B95
1355,43.120018,-77.509216,Rochester Ambulatory Surgery Center,DTC,F18FFD
1356,42.988548,-78.79023,Williamsville Community Health Center,HOSP-EC,C30B95
1357,40.781437,-73.960388,Fifth Avenue Surgery Center,DTC,F18FFD
1358,40.851776,-73.904449,Fordham-Tremont Comm Mntl Health Center,HOSP-EC,C30B95
1359,40.744602,-73.499092,"Tender Loving Care, an Amedisys Company",CHHA,348588
1360,42.865658,-77.011086,Finger Lakes Visiting Nurse Service Inc,CHHA,348588
1361,43.144634,-76.344734,Syracuse Home Association,NH,A887B8
1362,42.668671,-74.953636,Focus Home Care at Otsego,LTHHCP,9BAC72
1363,40.63895,-73.908173,First Medcare Primary Care Center,DTC,F18FFD
1364,40.810146,-73.916794,Segundo Ruiz Belvis D & T Center,DTC,F18FFD
1365,40.830883,-73.929268,The Bronx-Lebanon Highbridge Woodycrest Center,NH,A887B8
1366,40.842598,-73.92585,Hope Center for HIV and Nursing Care,NH,A887B8
